date,X,Y,Z,DB,a,pos
2016-07-30 14:47:15:356,8.571242,0.114922,-4.003105,44.84035,-0.349331623523,0.0545690091966
2016-07-30 14:47:15:855,9.184158,0.411803,-4.702212,44.77611,0.5161385606,0.0390023406364
2016-07-30 14:47:16:356,8.887278,0.47884,-4.386177,46.09679,0.112275276881,0.0225484032002
2016-07-30 14:47:16:855,8.657434,0.172383,-4.836287,45.0701,0.108192945765,0.00710417988978
2016-07-30 14:47:17:356,9.251196,0.316035,-4.453215,45.15293,0.462080090608,-0.00583007196681
2016-07-30 14:47:17:856,8.810662,-0.105345,-4.223372,46.32892,-0.0388315183059,-0.0153078550967
2016-07-30 14:47:18:355,9.078814,0.201113,-4.61602,47.64888,0.376900938252,-0.0209923135174
2016-07-30 14:47:18:856,8.695742,-0.153229,-4.529829,45.48821,-0.00394274816601,-0.0231138461759
2016-07-30 14:47:19:356,8.944738,0.277727,-4.491522,46.21161,0.202953612779,-0.0223479847694
2016-07-30 14:47:19:856,8.944738,0.02873,-4.252102,47.11945,0.0940160904528,-0.0196432224712
2016-07-30 14:47:20:356,8.973468,0.268151,-4.443638,48.85025,0.207033072765,-0.0160335622439
2016-07-30 14:47:20:855,9.662998,0.593762,-4.10845,46.46671,0.706912335051,-0.0124691435132
2016-07-30 14:47:21:355,8.619126,0.488417,-4.453215,45.68361,-0.0961435049724,-0.0096911602135
2016-07-30 14:47:21:855,8.954314,0.229843,-4.10845,43.57587,0.044538468023,-0.00816613454149
2016-07-30 14:47:22:356,9.14585,0.507571,-4.740519,44.80255,0.503909100429,-0.0080818045735
2016-07-30 14:47:22:856,9.050082,0.430956,-4.711789,45.35469,0.402280003074,-0.00939491911742
2016-07-30 14:47:23:356,8.63828,0.632069,-4.050989,44.26245,-0.248101419839,-0.0119122955359
2016-07-30 14:47:23:856,8.973468,-0.047884,-4.434061,46.60913,0.199311553559,-0.0153820694184
2016-07-30 14:47:24:356,9.279926,0.42138,-4.548983,47.77066,0.533492350467,-0.0195726875727
2016-07-30 14:47:24:856,8.55209,0.086191,-4.146757,48.11791,-0.305197746737,-0.0243224046015
2016-07-30 14:47:25:356,9.48104,0.057461,-4.041412,44.70552,0.496620794512,-0.0295505061727
2016-07-30 14:47:25:855,8.973468,0.067038,-4.61602,47.10269,0.281345930096,-0.0352312900113
2016-07-30 14:47:26:356,8.916008,0.095768,-4.443638,44.74269,0.152443919086,-0.0413408943313
2016-07-30 14:47:26:855,9.040506,-0.057461,-4.395754,42.86208,0.242696341334,-0.0477935075682
2016-07-30 14:47:27:357,8.781932,0.057461,-4.520252,47.50868,0.0671610072252,-0.0543860447891
2016-07-30 14:47:27:855,9.05966,-0.421379,-4.462792,48.4507,0.297992481819,-0.0607685799295
2016-07-30 14:47:28:356,8.944738,0.038307,-4.635174,48.24768,0.264454988989,-0.0664521179687
2016-07-30 14:47:28:855,8.42759,0.296881,-4.654328,45.11771,-0.178012631453,-0.0708569067294
2016-07-30 14:47:29:355,9.260772,0.038307,-4.079719,46.21596,0.309657730437,-0.0733951888584
2016-07-30 14:47:29:855,9.14585,0.047884,-4.3766,45.44814,0.329205721355,-0.0735740251312
2016-07-30 14:47:30:356,8.896854,0.517148,-4.635174,45.2533,0.235212350244,-0.0710983183433
2016-07-30 14:47:30:855,9.011776,0.335188,-4.76925,45.67729,0.391480443152,-0.0659526212679
2016-07-30 14:47:31:355,9.155428,0.258574,-4.357447,44.80657,0.332783973568,-0.0584431279022
2016-07-30 14:47:31:855,8.647858,0.172383,-4.501099,47.67658,-0.0593561189707,-0.0491879656496
2016-07-30 14:47:32:356,9.184158,0.325611,-4.386177,47.12808,0.372992161816,-0.0390532902101
2016-07-30 14:47:32:855,9.021352,0.526724,-4.606444,45.35781,0.333054589482,-0.0290429556934
2016-07-30 14:47:33:356,8.896854,-0.172383,-4.3766,46.81896,0.106569697028,-0.020158709218
2016-07-30 14:47:33:855,9.040506,0.134075,-4.529829,46.87752,0.302767950018,-0.0132541398277
2016-07-30 14:47:34:355,8.772356,0.354342,-4.539406,47.86786,0.0736225583809,-0.00890771943639
2016-07-30 14:47:34:855,8.724472,0.019154,-4.596867,47.69756,0.0514382708705,-0.00733770670132
2016-07-30 14:47:35:356,9.404426,0.430956,-4.395754,47.10451,0.579976164166,-0.00837481902048
2016-07-30 14:47:35:855,9.222466,0.114922,-4.386177,45.77492,0.403013015882,-0.0114986051161
2016-07-30 14:47:36:355,8.054095,0.517148,-4.941632,48.1837,-0.346617140454,-0.0159321632156
2016-07-30 14:47:36:856,8.944738,0.172383,-4.759673,47.93459,0.323732819364,-0.0207793111556
2016-07-30 14:47:37:356,9.50977,0.153229,-4.290409,48.13179,0.623926105097,-0.0251804775894
2016-07-30 14:47:37:855,8.226477,0.794875,-4.845864,47.62546,-0.229334678445,-0.0284599264452
2016-07-30 14:47:38:355,8.743626,0.143652,-4.82671,52.04074,0.178431355778,-0.0302381766899
2016-07-30 14:47:38:855,9.337388,0.536301,-4.577713,49.20847,0.602967383773,-0.0304894711447
2016-07-30 14:47:39:355,8.58082,0.172383,-4.644751,47.12935,-0.0512142341842,-0.0295338479417
2016-07-30 14:47:39:856,8.705318,0.124498,-5.209783,47.57546,0.335930225475,-0.0279650570311
2016-07-30 14:47:40:355,8.686164,0.21069,-4.673482,47.39435,0.055863840299,-0.0265271465623
2016-07-30 14:47:40:856,8.58082,-0.114922,-4.922478,46.50757,0.0831526117294,-0.0259619274084
2016-07-30 14:47:41:355,9.385272,0.105345,-4.654328,46.10109,0.666506918558,-0.0268549986018
2016-07-30 14:47:41:856,8.66701,0.21069,-4.635174,47.06977,0.0208845292006,-0.0295085658107
2016-07-30 14:47:42:355,8.350976,0.402226,-4.79798,46.08107,-0.170435798852,-0.0338647730389
2016-07-30 14:47:42:856,9.289502,-0.229843,-4.759673,45.99719,0.630410062808,-0.0394944657496
2016-07-30 14:47:43:355,8.82024,0.268151,-4.711789,47.4661,0.193474106375,-0.0456547543332
2016-07-30 14:47:43:855,8.523358,0.517148,-4.79798,47.94431,-0.0153236025651,-0.0514064897324
2016-07-30 14:47:44:356,9.078814,-0.009577,-4.462792,47.71596,0.30639598873,-0.0557719706915
2016-07-30 14:47:44:855,9.14585,0.143652,-4.606444,48.36135,0.431412717235,-0.0579057932659
2016-07-30 14:47:45:355,8.84897,0.172383,-4.606444,46.48857,0.167640617136,-0.0572490519484
2016-07-30 14:47:45:856,8.523358,0.296881,-4.606444,43.82067,-0.116956295907,-0.0536396032745
2016-07-30 14:47:46:355,8.963892,-0.325611,-4.673482,50.32669,0.304287731487,-0.0473583874353
2016-07-30 14:47:46:855,9.490616,0.153229,-4.309563,45.98407,0.614375493854,-0.0391026130898
2016-07-30 14:47:47:356,8.37013,0.143652,-4.807557,47.90431,-0.156383246562,-0.0298890725985
2016-07-30 14:47:47:855,9.078814,0.47884,-4.453215,48.04758,0.313501134905,-0.0209028130513
2016-07-30 14:47:48:355,9.184158,0.296881,-4.999093,47.19292,0.650775655742,-0.0133157811859
2016-07-30 14:47:48:856,8.360553,0.124498,-4.845864,43.96611,-0.145800906215,-0.0081052790831
2016-07-30 14:47:49:356,8.810662,0.287304,-4.539406,46.01497,0.105468486133,-0.00590223262309
2016-07-30 14:47:49:855,9.375694,-0.038307,-5.00867,46.49088,0.819763900331,-0.0068943805618
2016-07-30 14:47:50:356,8.42759,0.306458,-4.759673,47.11148,-0.126370681362,-0.0108003989473
2016-07-30 14:47:50:855,8.159439,0.067038,-4.491522,47.50933,-0.495779218601,-0.0169192507739
2016-07-30 14:47:51:356,9.74919,0.019154,-4.807557,45.76714,1.06012772878,-0.0242466899227
2016-07-30 14:47:51:856,8.513782,0.287304,-4.55856,48.46977,-0.148349167687,-0.0316399274535
2016-07-30 14:47:52:356,8.418014,-0.162806,-4.778826,52.00908,-0.128747837387,-0.0380037876745
2016-07-30 14:47:52:855,9.184158,0.21069,-5.497087,47.63079,0.895658033518,-0.0424684651081
2016-07-30 14:47:53:356,9.03093,0.536301,-4.223372,48.94626,0.174096678112,-0.0445306933082
2016-07-30 14:47:53:855,8.60955,0.23942,-4.941632,48.737,0.119823762904,-0.0441363735201
2016-07-30 14:47:54:355,8.485052,0.162806,-4.912902,51.31629,-0.00391926925217,-0.0416923605265
2016-07-30 14:47:54:856,8.954314,0.296881,-4.683058,50.61891,0.299347643153,-0.0380065039007
2016-07-30 14:47:55:355,9.32781,0.383072,-4.740519,51.91814,0.660305818965,-0.0341662936494
2016-07-30 14:47:55:855,8.350976,-0.038307,-4.472368,50.01235,-0.336756463267,-0.0313757441047
2016-07-30 14:47:56:355,8.18817,0.095768,-5.075707,46.44222,-0.175784878436,-0.0307760399821
2016-07-30 14:47:56:855,9.710882,0.124498,-4.644751,51.93906,0.955242255608,-0.0332771459268
2016-07-30 14:47:57:356,8.619126,0.067038,-4.692635,50.33681,0.00400276852136,-0.0394249506412
2016-07-30 14:47:57:855,8.55209,0.517148,-4.788403,52.22838,0.00501343414328,-0.0493221912027
2016-07-30 14:47:58:355,8.39886,0.363919,-4.510676,48.00688,-0.269586784885,-0.0626125672673
2016-07-30 14:47:58:856,9.155428,-0.095768,-5.286397,52.36069,0.762465493659,-0.0785276401956
2016-07-30 14:47:59:355,9.375694,0.383072,-4.213795,49.27625,0.476226248768,-0.095986923888
2016-07-30 14:47:59:856,7.757214,0.095768,-5.286397,50.84346,-0.422266844801,-0.113734419609
2016-07-30 14:48:00:355,8.743626,0.871489,-4.951209,48.44849,0.275879201472,-0.130490713212
2016-07-30 14:48:00:855,9.366118,0.21069,-4.82671,48.72774,0.72877061569,-0.145099068772
2016-07-30 14:48:01:355,8.092402,-0.153229,-4.529829,51.53894,-0.534774933982,-0.156646554571
2016-07-30 14:48:01:855,8.810662,0.047884,-4.76925,47.16468,0.208772545487,-0.164546440825
2016-07-30 14:48:02:355,9.260772,0.277727,-5.046977,47.82842,0.740403175284,-0.168574861637
2016-07-30 14:48:02:856,8.465898,0.402226,-4.3766,47.60855,-0.271245245763,-0.168861825208
2016-07-30 14:48:03:355,8.743626,0.067038,-4.663905,49.24092,0.0999697058238,-0.165842934882
2016-07-30 14:48:03:855,9.461886,-0.248997,-4.520252,46.76769,0.679135537617,-0.16018274909
2016-07-30 14:48:04:355,8.590396,0.430956,-4.989516,52.0463,0.133635976091,-0.152683043505
2016-07-30 14:48:04:855,8.772356,-0.162806,-4.76925,46.01132,0.176314692962,-0.144189261216
2016-07-30 14:48:05:355,9.165004,0.402226,-4.663905,46.55765,0.481311574533,-0.135506468113
2016-07-30 14:48:05:856,8.63828,0.383072,-4.979939,48.58141,0.168297347709,-0.127332795173
2016-07-30 14:48:06:355,9.040506,-0.009577,-4.539406,44.40691,0.306177503771,-0.120214426447
2016-07-30 14:48:06:855,8.523358,0.019154,-4.970362,50.08644,0.0567368913397,-0.114522454068
2016-07-30 14:48:07:355,9.078814,0.086191,-4.434061,52.84746,0.294117452148,-0.110448990868
2016-07-30 14:48:07:856,8.925584,0.287304,-4.213795,50.02741,0.0644448771309,-0.108018176495
2016-07-30 14:48:08:355,9.184158,0.114922,-4.654328,45.05173,0.486831277953,-0.107107210478
2016-07-30 14:48:08:856,8.705318,0.584185,-4.635174,50.1443,0.069710097246,-0.107473100664
2016-07-30 14:48:09:356,8.628704,0.067038,-4.721366,45.93231,0.0261742420016,-0.108782037345
2016-07-30 14:48:09:855,9.136274,0.220267,-4.836287,49.4263,0.529714314271,-0.11063971519
2016-07-30 14:48:10:356,8.743626,0.335188,-4.271256,47.42664,-0.0731126924075,-0.11262208071
2016-07-30 14:48:10:856,8.571242,0.21069,-5.00867,48.39398,0.119620076698,-0.11430656807
2016-07-30 14:48:11:355,9.337388,0.794875,-4.865018,48.39606,0.74874239995,-0.115303780967
2016-07-30 14:48:11:855,8.485052,0.095768,-4.941632,49.65862,0.0096235047965,-0.115288873295
2016-07-30 14:48:12:356,8.58082,0.23942,-5.430049,49.36269,0.347422209951,-0.114030841159
2016-07-30 14:48:12:855,8.868124,0.363919,-4.79798,47.3206,0.279433700577,-0.11141692963
2016-07-30 14:48:13:355,8.37013,0.488417,-4.836287,47.99791,-0.130780024756,-0.107468751485
2016-07-30 14:48:13:855,8.973468,-0.181959,-5.430049,45.90067,0.680074793208,-0.102346795698
2016-07-30 14:48:14:355,8.283938,-0.603339,-4.635174,49.58634,-0.298297484307,-0.096340893988
2016-07-30 14:48:14:856,8.762778,-0.105345,-5.324704,46.70897,0.444260018837,-0.0898458418956
2016-07-30 14:48:15:355,8.571242,0.574608,-4.922478,49.19786,0.0908662972849,-0.0833234795937
2016-07-30 14:48:15:856,8.8777,0.699107,-5.449203,46.34932,0.630120747513,-0.0772547370833
2016-07-30 14:48:16:356,8.561666,0.526724,-5.382165,51.25102,0.316562247622,-0.072086999501
2016-07-30 14:48:16:855,8.025364,0.325611,-4.481945,49.85201,-0.612156728948,-0.0681832576262
2016-07-30 14:48:17:355,9.308656,0.277727,-5.324704,51.45056,0.917566429553,-0.065779615513
2016-07-30 14:48:17:855,8.829816,0.507571,-5.286397,49.80554,0.493847444305,-0.0649567622269
2016-07-30 14:48:18:355,7.862559,-0.172383,-4.836287,45.80841,-0.577491030411,-0.0656291190861
2016-07-30 14:48:18:855,8.60955,0.335188,-5.267244,50.77149,0.288542546,-0.0675528731729
2016-07-30 14:48:19:356,9.08839,0.095768,-5.209783,44.88179,0.66615593665,-0.0703514472522
2016-07-30 14:48:19:856,8.485052,0.363919,-4.76925,48.7526,-0.0696565746497,-0.0735546094707
2016-07-30 14:48:20:355,8.676588,0.411803,-4.951209,44.83159,0.188361445469,-0.0766457993168
2016-07-30 14:48:20:856,9.165004,0.057461,-4.970362,48.20893,0.61617372278,-0.0791115949603
2016-07-30 14:48:21:360,8.753202,0.651223,-4.76925,45.16899,0.17941350686,-0.080487626319
2016-07-30 14:48:21:855,8.532936,-0.057461,-4.635174,49.50649,-0.0992257488451,-0.0803964949569
2016-07-30 14:48:22:355,9.011776,0.23942,-4.932055,47.87049,0.465923079393,-0.0785750721696
2016-07-30 14:48:22:855,8.79151,0.134075,-4.836287,47.84244,0.224854066308,-0.0748904892394
2016-07-30 14:48:23:355,8.60955,0.497994,-4.82671,47.47818,0.072786988023,-0.0693457853795
2016-07-30 14:48:23:855,8.925584,-0.076614,-4.893748,45.0679,0.369424784022,-0.062077208575
2016-07-30 14:48:24:355,8.8777,0.191536,-4.635174,48.98555,0.206740055506,-0.0533454087548
2016-07-30 14:48:24:855,8.734048,0.45011,-5.209783,48.35594,0.369785478363,-0.0435222619625
2016-07-30 14:48:25:355,8.542512,0.162806,-4.817134,48.11049,-0.00154461509173,-0.0330740535002
2016-07-30 14:48:25:856,8.925584,0.009577,-4.79798,44.38459,0.323447268348,-0.0225406020032
2016-07-30 14:48:26:356,8.839394,0.172383,-5.209783,48.90554,0.45189266622,-0.0125090496352
2016-07-30 14:48:26:855,8.657434,-0.038307,-4.338293,48.91664,-0.126332459008,-0.0035808452577
2016-07-30 14:48:27:355,9.165004,0.067038,-5.00867,46.65668,0.634547265552,0.00366887647814
2016-07-30 14:48:27:855,8.8777,0.277727,-4.778826,44.80353,0.276023374691,0.00873877189709
2016-07-30 14:48:28:355,8.18817,0.248997,-4.644751,48.01076,-0.392896448116,0.0112527058099
2016-07-30 14:48:28:855,9.969456,0.335188,-4.539406,46.51943,1.14940740935,0.011009862463
2016-07-30 14:48:29:356,8.418014,0.153229,-4.711789,49.43407,-0.161819113887,0.00802638570976
2016-07-30 14:48:29:855,7.814675,0.201113,-4.625597,48.72653,-0.726732999586,0.00256046663449
2016-07-30 14:48:30:355,9.758766,0.45011,-4.817134,48.55197,1.08224002806,-0.0048866671677
2016-07-30 14:48:30:855,8.801086,0.009577,-4.730942,46.41576,0.182047773389,-0.0135992113275
2016-07-30 14:48:31:356,8.264784,0.316035,-4.510676,45.60103,-0.389133231764,-0.0227063100104
2016-07-30 14:48:31:855,9.404426,0.268151,-4.625597,49.02748,0.67385811401,-0.0312694526408
2016-07-30 14:48:32:355,8.916008,0.459687,-4.405331,45.56446,0.145573916836,-0.038389412227
2016-07-30 14:48:32:856,8.37013,0.019154,-4.510676,50.98903,-0.301811893447,-0.0433198585238
2016-07-30 14:48:33:355,9.643846,0.220267,-5.027823,49.3752,1.06801853935,-0.0455717733084
2016-07-30 14:48:33:855,8.743626,0.162806,-4.520252,46.69393,0.0342968039884,-0.0449920803809
2016-07-30 14:48:34:356,8.418014,-0.114922,-4.740519,47.25614,-0.148287565879,-0.0418019038641
2016-07-30 14:48:34:856,9.232042,0.143652,-4.932055,46.86882,0.657874756124,-0.0365845592759
2016-07-30 14:48:35:355,8.714894,0.277727,-4.625597,46.42195,0.0602916534505,-0.0302202481569
2016-07-30 14:48:35:855,8.801086,0.038307,-4.76925,46.07987,0.200311072496,-0.0237725149776
2016-07-30 14:48:36:356,9.184158,0.019154,-4.472368,43.78018,0.40524353954,-0.0183395761234
2016-07-30 14:48:36:856,8.418014,0.02873,-5.056554,48.31012,0.0100062867603,-0.0148902822177
2016-07-30 14:48:37:355,8.714894,0.172383,-4.462792,47.60716,-0.0173698239345,-0.0141084934885
2016-07-30 14:48:37:855,9.375694,0.23942,-4.3766,45.88622,0.539666056354,-0.0162701554399
2016-07-30 14:48:38:356,8.619126,0.067038,-4.711789,47.33264,0.0131757938989,-0.0211740138374
2016-07-30 14:48:38:855,8.829816,0.229843,-4.874594,47.91315,0.278614625574,-0.0281399860976
2016-07-30 14:48:39:356,8.8777,0.383072,-4.577713,46.82268,0.185787000409,-0.0360796093384
2016-07-30 14:48:39:855,8.858546,0.45011,-4.548983,49.05007,0.158434309384,-0.0436321107501
2016-07-30 14:48:40:355,8.829816,0.430956,-5.161899,46.36829,0.427019827762,-0.0493491788294
2016-07-30 14:48:40:856,8.801086,0.277727,-5.152322,50.04837,0.39209140606,-0.051903158127
2016-07-30 14:48:41:355,8.781932,0.383072,-4.031835,47.47418,-0.139179596485,-0.0502885833257
2016-07-30 14:48:41:855,9.136274,0.143652,-4.453215,49.18907,0.354805081083,-0.0439866320372
2016-07-30 14:48:42:355,9.011776,0.833182,-4.874594,48.26049,0.469492476973,-0.0330664420565
2016-07-30 14:48:42:855,8.647858,0.316035,-4.625597,48.51015,0.00231235315091,-0.0182057890874
2016-07-30 14:48:43:355,9.174582,-0.105345,-4.309563,47.17414,0.326882444555,-0.000625146743143
2016-07-30 14:48:43:855,9.097966,0.622492,-4.836287,48.55788,0.512313382842,0.0180580675627
2016-07-30 14:48:44:355,8.092402,0.143652,-4.654328,50.01563,-0.473492346798,0.0360361822826
2016-07-30 14:48:44:855,9.605538,-0.21069,-4.721366,49.89914,0.895234581806,0.0515505430266
2016-07-30 14:48:45:355,8.829816,0.248997,-4.453215,48.37876,0.08235937156,0.063129650606
2016-07-30 14:48:45:855,8.494628,0.335188,-4.692635,50.519,-0.0995994368433,0.0697920915633
2016-07-30 14:48:46:355,9.576808,0.258574,-4.893748,52.97251,0.947828845536,0.0711849386219
2016-07-30 14:48:46:855,8.60955,0.344765,-4.673482,49.56255,-0.00772229978925,0.0676374693678
2016-07-30 14:48:47:356,8.408438,0.057461,-4.367024,48.89929,-0.334978628893,0.0601222550825
2016-07-30 14:48:47:856,9.385272,0.114922,-4.884171,47.34233,0.770721333506,0.0501290472676
2016-07-30 14:48:48:355,8.66701,0.354342,-4.548983,47.68636,-0.0153143528058,0.0394693993289
2016-07-30 14:48:48:855,8.619126,0.47884,-4.778826,49.15372,0.0569042099208,0.0300397152664
2016-07-30 14:48:49:356,9.021352,0.248997,-4.999093,48.69953,0.506865911534,0.0235759727493
2016-07-30 14:48:49:856,8.513782,0.114922,-4.443638,50.99069,-0.205646316141,0.0214339512618
2016-07-30 14:48:50:355,9.45231,0.114922,-4.529829,48.00687,0.672305193583,0.0244244158444
2016-07-30 14:48:50:855,8.781932,0.258574,-4.999093,48.83454,0.298418322801,0.0327241381493
2016-07-30 14:48:51:355,7.967903,0.019154,-4.836287,48.12798,-0.48918903531,0.0458722806519
2016-07-30 14:48:51:855,9.279926,0.191536,-5.104438,49.54012,0.78287495917,0.0628493178088
2016-07-30 14:48:52:356,9.739614,0.02873,-4.338293,46.75336,0.85216171495,0.0822242059576
2016-07-30 14:48:52:855,8.111555,0.526724,-4.730942,49.03632,-0.404864440235,0.102346622508
2016-07-30 14:48:53:355,8.734048,0.42138,-5.27682,45.87902,0.403030151875,0.121555991775
2016-07-30 14:48:53:855,9.14585,0.938527,-4.82671,48.71709,0.573859329571,0.138378279856
2016-07-30 14:48:54:355,8.781932,0.497994,-4.606444,48.02121,0.119232296698,0.151685053388
2016-07-30 14:48:54:856,8.475474,0.076614,-5.0374,49.3756,0.0497630797942,0.160796287678
2016-07-30 14:48:55:356,8.935162,0.574608,-5.06613,46.11653,0.477515127416,0.165517615737
2016-07-30 14:48:55:856,8.657434,-0.057461,-4.510676,47.63478,-0.0477941423133,0.166112603295
2016-07-30 14:48:56:356,8.628704,0.124498,-5.133168,49.41399,0.230888715041,0.163219680912
2016-07-30 14:48:56:855,8.801086,0.191536,-4.730942,49.88066,0.183878777835,0.15773026656
2016-07-30 14:48:57:356,8.896854,0.105345,-4.76925,49.29228,0.285090600329,0.150648503958
2016-07-30 14:48:57:855,8.896854,0.383072,-4.539406,44.61624,0.185347021857,0.142953594309
2016-07-30 14:48:58:355,8.504206,0.316035,-4.79798,47.67955,-0.0405573397424,0.135483132677
2016-07-30 14:48:58:855,9.08839,0.42138,-5.046977,45.57672,0.59424772557,0.128850864534
2016-07-30 14:48:59:355,8.781932,0.038307,-4.702212,49.38831,0.151656226342,0.123405859532
2016-07-30 14:48:59:856,8.55209,0.459687,-4.836287,47.7443,0.0256101718418,0.119233388326
2016-07-30 14:49:00:355,8.39886,0.325611,-5.228936,48.74333,0.0889213308833,0.116191840402
2016-07-30 14:49:00:856,8.983046,0.268151,-4.55856,44.57736,0.267077436961,0.11397565205
2016-07-30 14:49:01:356,8.973468,0.143652,-4.932055,44.59363,0.430553225639,0.112191889229
2016-07-30 14:49:01:855,8.762778,0.565032,-4.874594,47.44747,0.23326670477,0.110437928092
2016-07-30 14:49:02:355,8.456322,0.076614,-5.00867,47.30753,0.0186329996384,0.108369321172
2016-07-30 14:49:02:856,9.078814,0.373495,-4.82671,49.00293,0.478901378948,0.105749894933
2016-07-30 14:49:03:355,8.437168,0.277727,-4.434061,44.45398,-0.27460105195,0.102479729364
2016-07-30 14:49:03:855,8.925584,0.057461,-4.912902,47.28693,0.378520872491,0.0986002639107
2016-07-30 14:49:04:355,9.251196,0.316035,-4.778826,46.28081,0.607374116826,0.0942788213377
